"pfr_player_id","rookie_season","year","age","tm","pos","no","g","gs","av","awards"
"GrahDa00",2002,2007,29,"DEN","TE",89,15,15,2,NA
"GrahDa00",2002,2008,30,"DEN","TE",89,16,16,3,NA
"GrahDa00",2002,2009,31,"DEN","TE",89,16,14,2,NA
"GrahDa00",2002,2010,32,"DEN","TE",89,16,16,1,NA
"GrahDa00",2002,2011,33,"TEN","TE",86,16,7,0,NA
"GrahDa00",2002,2012,34,"NOR","TE",89,6,0,0,NA
"GrahGa00",2010,2010,24,"HOU","TE",88,6,0,0,NA
"GrahGa00",2010,2011,25,"HOU","TE",88,7,0,0,NA
"GrahGa00",2010,2012,26,"HOU","FB",88,15,9,2,NA
"GrahGa00",2010,2013,27,"HOU","TE",88,13,11,3,NA
"GrahGa00",2010,2014,28,"HOU","TE",88,11,9,2,NA
"GrahGa00",2010,2015,29,"HOU","TE",88,8,2,0,NA
"GrahJa01",2019,2019,24,"ATL","TE",87,16,0,1,NA
"GrahJa01",2019,2020,25,"ATL","TE",87,16,0,0,NA
"GrahJi00",2010,2010,24,"NOR","TE",80,15,5,3,NA
"GrahJi00",2010,2011,25,"NOR","TE",80,16,11,13,"AP2, PB"
"GrahJi00",2010,2012,26,"NOR","TE",80,15,9,8,NA
"GrahJi00",2010,2013,27,"NOR","TE",80,16,12,11,"AP1, PB"
"GrahJi00",2010,2014,28,"NOR","TE",80,16,13,8,"PB"
"GrahJi00",2010,2015,29,"SEA","TE",88,11,11,6,NA
"GrahJi00",2010,2016,30,"SEA","TE",88,16,15,8,"PB"
"GrahJi00",2010,2017,31,"SEA","TE",88,16,13,4,"PB"
"GrahJi00",2010,2018,32,"GNB","TE",80,16,12,5,NA
"GrahJi00",2010,2019,33,"GNB","TE",80,16,10,4,NA
"GrahJi00",2010,2020,34,"CHI","TE",80,16,15,4,NA
"GrahJi00",2010,2021,35,"CHI","TE",80,15,6,1,NA
"GrahT.00",2012,2012,23,"BUF","TE",11,15,11,3,NA
"GrahT.00",2012,2013,24,"BUF","WR",11,16,6,3,NA
"GrahT.00",2012,2014,25,"NYJ","WR",10,12,0,1,NA
"GrahT.00",2012,2015,26,"NOR","WR",17,4,1,0,NA
"GranKy00",2021,2021,23,"IND","TE",83,17,0,1,NA
"GranKy00",2021,2022,24,"IND","TE",83,13,4,2,NA
"GranJa00",2016,2016,24,"MIA","WR",19,16,0,1,NA
"GranJa00",2016,2017,25,"MIA","WR",19,16,0,2,NA
"GranJa00",2016,2018,26,"MIA","WR",19,10,2,4,NA
"GranJa00",2016,2019,27,"MIA","WR",19,10,2,2,NA
"GranJa00",2016,2020,28,"MIA","WR",19,14,4,4,"AP2"
"GranJa00",2016,2021,29,"CHI","WR",17,11,0,2,"AP2, PB"
"GranJa00",2016,2021,29,"MIA","WR",19,4,0,0,"AP2, PB"
"GranRy01",2014,2014,24,"WAS","WR",14,16,2,0,NA
"GranRy01",2014,2015,25,"WAS","WR",14,16,5,2,NA
"GranRy01",2014,2016,26,"WAS","WR",14,16,1,1,NA
"GranRy01",2014,2017,27,"WAS","WR",14,16,7,4,NA
"GranRy01",2014,2018,28,"IND","WR",11,14,10,3,NA
"GranRy01",2014,2019,29,"OAK","WR",19,2,1,0,NA
"GrayDa02",2022,2022,23,"SFO","WR",6,13,0,0,NA
"GrayMa00",2013,2013,24,"CLE","TE",47,12,2,0,NA
"GrayMa00",2013,2014,25,"BUF","TE",48,5,5,1,NA
"GrayMa00",2013,2014,25,"MIN","TE",87,8,0,0,NA
"GrayMa00",2013,2015,26,"BUF","TE",48,4,0,0,NA
"GrayMa00",2013,2016,27,"MIA","TE",48,16,7,1,NA
"GrayMa00",2013,2017,28,"MIA","TE",48,16,0,0,NA
"GrayNo00",2021,2021,22,"KAN","TE",83,16,1,0,NA
"GrayNo00",2021,2022,23,"KAN","TE",83,17,8,3,NA
"GrayCy01",2019,2019,26,"TAM","WR",15,2,0,0,NA
"GrayCy01",2019,2020,27,"TAM","WR",15,3,0,0,NA
"GrayCy01",2019,2021,28,"TAM","WR",15,5,3,2,NA
"GreeA.00",2011,2011,23,"CIN","WR",18,15,15,10,"PB"
"GreeA.00",2011,2012,24,"CIN","WR",18,16,16,13,"AP2, PB"
"GreeA.00",2011,2013,25,"CIN","WR",18,16,16,13,"AP2, PB"
"GreeA.00",2011,2014,26,"CIN","WR",18,13,13,9,"PB"
"GreeA.00",2011,2015,27,"CIN","WR",18,16,16,13,"PB"
"GreeA.00",2011,2016,28,"CIN","WR",18,10,10,7,"PB"
"GreeA.00",2011,2017,29,"CIN","WR",18,16,16,10,"PB"
"GreeA.00",2011,2018,30,"CIN","WR",18,9,9,6,NA
"GreeA.00",2011,2020,32,"CIN","WR",18,16,14,4,NA
"GreeA.00",2011,2021,33,"ARI","WR",18,16,9,8,NA
"GreeA.00",2011,2022,34,"ARI","WR",18,15,10,2,NA
"GreeLa00",2012,2012,22,"SDG","TE",89,4,1,0,NA
"GreeLa00",2012,2013,23,"SDG","WR",89,16,10,4,NA
"GreeLa00",2012,2014,24,"SDG","TE",89,14,4,2,NA
"GreeLa00",2012,2015,25,"SDG","TE",89,13,11,3,NA
"GreeLa00",2012,2016,26,"PIT","TE",89,6,2,3,NA
"GreeSk20",2006,2007,23,"CIN","WR",18,7,0,NA,NA
"GreeSk20",2006,2008,24,"NOR","WR",10,2,0,NA,NA
"GreeVi00",2011,2011,23,"DEN","TE",85,15,3,0,NA
"GreeVi00",2011,2012,24,"DEN","TE",85,12,2,1,NA
"GreeVi00",2011,2013,25,"DEN","TE",85,16,3,0,NA
"GreeVi00",2011,2014,26,"DEN","TE",85,13,9,1,NA
"GreeVi00",2011,2015,27,"DEN","TE",85,16,5,1,NA
"GreeVi00",2011,2016,28,"DEN","TE",85,12,11,2,NA
"GreeVi00",2011,2017,29,"DEN","TE",85,16,16,1,NA
"GreeVi00",2011,2018,30,"LAC","TE",88,16,16,2,NA
"GreeVi00",2011,2019,31,"LAC","TE",88,15,4,1,NA
"GreeVi00",2011,2020,32,"LAC","TE",88,6,3,0,NA
"GreeYa00",1999,1999,26,"MIA","WR",87,8,1,2,NA
"GreeDo00",2015,2015,22,"TEN","WR",17,16,5,4,NA
"GreeDo00",2015,2016,23,"PHI","WR",18,15,7,3,NA
"GreeRa00",2015,2015,23,"JAX","WR",13,9,0,2,NA
"GreeRa00",2015,2016,24,"JAX","WR",13,8,0,0,NA
"GreeRa00",2015,2018,26,"JAX","WR",13,8,1,0,NA
"GresJe00",2010,2010,22,"CIN","TE",84,15,10,4,NA
"GresJe00",2010,2011,23,"CIN","TE",84,14,13,5,"PB"
"GresJe00",2010,2012,24,"CIN","TE",84,16,15,7,"PB"
"GresJe00",2010,2013,25,"CIN","TE",84,14,14,4,NA
"GresJe00",2010,2014,26,"CIN","TE",84,15,15,4,NA
"GresJe00",2010,2015,27,"ARI","TE",84,15,12,2,NA
"GresJe00",2010,2016,28,"ARI","TE",84,16,14,3,NA
"GresJe00",2010,2017,29,"ARI","TE",84,14,14,2,NA
"GresJe00",2010,2018,30,"ARI","TE",84,13,11,1,NA
"GrifDa00",1999,1999,23,"CIN","WR",87,13,0,NA,NA
"GrifDa00",1999,2000,24,"CIN","WR",87,8,0,NA,NA
"GrifGa00",2017,2017,23,"NOR","TE",45,3,0,0,NA
"GrifGa00",2017,2018,24,"NOR","TE",45,0,0,0,NA
"GrifGa00",2017,2020,26,"NOR","TE",45,4,3,0,NA
"GrifGa00",2017,2021,27,"NOR","TE",45,13,6,0,NA
"GrifGa00",2017,2022,28,"DET","TE",86,1,0,0,NA
"GrifRy00",2013,2013,23,"HOU","TE",84,15,8,1,NA
"GrifRy00",2013,2014,24,"HOU","TE",84,16,2,1,NA
"GrifRy00",2013,2015,25,"HOU","TE",84,9,4,2,NA
"GrifRy00",2013,2016,26,"HOU","TE",84,16,5,3,NA
"GrifRy00",2013,2017,27,"HOU","TE",84,7,6,1,NA
"GrifRy00",2013,2018,28,"HOU","TE",84,14,11,3,NA
"GrifRy00",2013,2019,29,"NYJ","TE",84,13,13,2,NA
"GrifRy00",2013,2020,30,"NYJ","TE",84,15,6,1,NA
"GrifRy00",2013,2021,31,"NYJ","TE",86,14,12,2,NA
"GrifRy00",2013,2022,32,"CHI","TE",84,15,0,0,NA
"GrimXa00",2016,2016,24,"PIT","TE",85,13,2,1,NA
"GrimXa00",2016,2017,25,"PIT","TE",85,15,2,0,NA
"GrimXa00",2016,2018,26,"PIT","TE",85,16,2,1,NA
"GrimXa00",2016,2019,27,"PIT","TE",85,3,1,0,NA
"GrinDa00",2018,2018,24,"JAX","TE",86,4,2,0,NA
"GrisTy00",2009,2009,22,"PIT","WR",19,4,0,0,NA
"GronDa00",2009,2009,24,"DET","TE",47,2,0,0,NA
"GronDa00",2009,2010,25,"DEN","TE",82,12,4,1,NA
"GronDa00",2009,2011,26,"CLE","TE",87,2,0,0,NA
"GronDa00",2009,2011,26,"NWE","TE",82,5,1,0,NA
"GronRo00",2010,2010,21,"NWE","TE",87,16,11,7,NA
"GronRo00",2010,2011,22,"NWE","TE",87,16,16,14,"AP1, PB"
"GronRo00",2010,2012,23,"NWE","TE",87,11,11,9,"PB"
"GronRo00",2010,2013,24,"NWE","TE",87,7,6,5,NA
"GronRo00",2010,2014,25,"NWE","TE",87,15,10,13,"AP OPoY-5, AP CPoY-1, AP1, PB"
"GronRo00",2010,2015,26,"NWE","TE",87,15,15,12,"AP1, PB"
"GronRo00",2010,2016,27,"NWE","TE",87,8,6,5,NA
"GronRo00",2010,2017,28,"NWE","TE",87,14,14,13,"AP CPoY-3, AP1, PB"
"GronRo00",2010,2018,29,"NWE","TE",87,13,11,6,NA
"GronRo00",2010,2020,31,"TAM","TE",87,16,16,6,NA
"GronRo00",2010,2021,32,"TAM","TE",87,12,12,7,NA
"GuenGr00",2005,2005,23,"TEN","TE",85,5,0,0,NA
"GurlTo00",2013,2013,26,"CLE","WR",81,3,0,0,NA
"GuytJa01",2019,2019,22,"LAC","WR",15,3,0,0,NA
"GuytJa01",2019,2020,23,"LAC","WR",15,16,9,4,NA
"GuytJa01",2019,2021,24,"LAC","WR",15,16,2,4,NA
"GuytJa01",2019,2022,25,"LAC","WR",15,3,0,1,NA
"HackD.00",2005,2005,24,"SEA","WR",18,13,3,5,NA
"HackD.00",2005,2006,25,"SEA","WR",18,14,5,5,NA
"HackD.00",2005,2007,26,"SEA","WR",18,6,6,3,NA
"HackD.00",2005,2008,27,"CAR","WR",18,9,2,2,NA
"HaddDr00",2002,2002,24,"IND","WR",84,1,0,0,NA
"HaddDr00",2002,2004,26,"BUF","WR",86,1,0,0,NA
"HagaDe00",2006,2006,22,"MIA","WR",82,16,0,2,NA
"HagaDe00",2006,2007,23,"MIA","WR",82,16,1,3,NA
"HagaDe00",2006,2008,24,"MIA","WR",82,4,0,0,NA
"HagaDe00",2006,2008,24,"NYG","WR",80,0,0,NA,NA
"HagaDe00",2006,2009,25,"NYG","WR",80,16,0,1,NA
"HagaDe00",2006,2010,26,"NYG","WR",85,7,4,2,NA
"HagaDe00",2006,2011,27,"BUF","WR",80,4,1,1,NA
"HagaDe00",2006,2011,27,"OAK","WR",80,6,2,1,NA
"HagaDe00",2006,2012,28,"OAK","WR",10,14,2,2,NA
"HagaDe00",2006,2014,30,"TEN","WR",80,16,3,2,NA
"HagaMa00",2007,2007,25,"STL","WR",15,4,1,1,NA
"HagaMa00",2007,2008,26,"KAN","WR",10,2,0,0,NA
"HallCh00",2010,2010,24,"PHI","WR",16,8,1,1,NA
"HallCh00",2010,2011,25,"PHI","WR",16,7,0,0,NA
"HallCh00",2010,2012,26,"SFO","WR",14,0,0,0,NA
"HallCh00",2010,2013,27,"KAN","WR",14,9,0,0,NA
"HallDa00",2000,2000,22,"KAN","WR",20,5,0,NA,NA
"HallDa00",2000,2001,23,"KAN","WR",20,13,0,NA,NA
"HallDa00",2000,2002,24,"KAN","WR",82,16,0,NA,NA
"HallDa00",2000,2003,25,"KAN","WR",82,16,2,NA,NA
"HallDa00",2000,2004,26,"KAN","WR",82,16,6,NA,NA
"HallDa00",2000,2005,27,"KAN","WR",82,16,2,NA,NA
"HallDa00",2000,2006,28,"KAN","WR",82,15,0,NA,NA
"HallDa00",2000,2007,29,"STL","WR",82,7,1,NA,NA
"HallDa00",2000,2008,30,"STL","WR",82,8,0,NA,NA
"HallLa00",1999,1999,25,"GNB","TE",49,14,0,0,NA
"HallLa00",1999,2000,26,"NOR","TE",81,16,5,0,NA
"HallLa00",1999,2001,27,"NOR","TE",81,16,6,0,NA
"HallLa00",1999,2002,28,"NOR","TE",81,16,1,0,NA
"HallLa00",1999,2004,30,"NOR","TE",89,16,2,0,NA
"HallLa00",1999,2005,31,"NOR","TE",89,16,5,0,NA
"HallMa02",2017,2017,24,"ATL","WR",17,8,0,1,NA
"HallMa02",2017,2018,25,"ATL","WR",17,16,0,1,NA
"HallMa02",2017,2019,26,"DET","WR",17,9,0,2,NA
"HallMa02",2017,2020,27,"CLE","WR",18,1,1,0,NA
"HallMa02",2017,2020,27,"DET","WR",17,11,5,2,NA
"HallMa02",2017,2021,28,"ATL","WR",9,2,0,0,NA
"HallRo02",2007,2007,24,"IND","WR",83,3,0,0,NA
"HallRo02",2007,2008,25,"IND","WR",83,4,0,0,NA
"HaltAa00",2007,2007,25,"MIA","TE",80,9,0,0,NA
"HamiCo00",2014,2014,24,"CIN","WR",87,0,0,NA,NA
"HamiCo00",2014,2016,26,"PIT","WR",83,11,8,2,NA
"HamiCo00",2014,2017,27,"HOU","WR",17,3,1,0,NA
"HamiDa01",2018,2018,23,"DEN","WR",17,14,5,2,NA
"HamiDa01",2018,2019,24,"DEN","WR",17,16,2,2,NA
"HamiDa01",2018,2020,25,"DEN","WR",17,16,2,2,NA
"HamiDe20",2004,2004,23,"SFO","WR",88,2,0,0,NA
"HamiLa20",2003,2003,23,"CIN","WR",88,5,1,0,NA
"HamiLa20",2003,2004,24,"ARI","WR",84,1,0,0,NA
"HamlKJ00",2020,2020,21,"DEN","WR",13,13,4,3,NA
"HamlKJ00",2020,2021,22,"DEN","WR",1,3,2,1,NA
"HamlKJ00",2020,2022,23,"DEN","WR",1,7,0,1,NA
"HamlCo01",2016,2016,24,"CLE","TE",89,3,2,0,NA
"HammJe01",2015,2015,23,"WAS","TE",87,1,0,0,NA
"HammJe01",2015,2016,24,"SFO","TE",85,5,0,0,NA
"HammFr00",2014,2014,24,"KAN","WR",85,16,3,NA,NA
"HammFr00",2014,2015,25,"KAN","WR",85,9,0,NA,NA
"HankLe00",2011,2011,22,"WAS","WR",85,4,2,1,NA
"HankLe00",2011,2012,23,"WAS","WR",85,16,5,6,NA
"HankLe00",2011,2013,24,"WAS","WR",85,10,7,2,NA
"HankLe00",2011,2014,25,"WAS","WR",85,1,0,0,NA
"HankLe00",2011,2015,26,"ATL","WR",85,8,0,3,NA
"HankLe00",2011,2015,26,"BUF","WR",80,1,0,0,NA
"HankLe00",2011,2015,26,"NWE","WR",15,1,0,0,NA
"HankCo00",2003,2003,22,"JAX","WR",85,16,0,1,NA
"HankCo00",2003,2004,23,"JAX","WR",85,12,0,1,NA
"HankCo00",2003,2005,24,"JAX","WR",85,6,0,0,NA
"HankCo00",2003,2006,25,"JAX","WR",85,12,1,1,NA
"HannJa00",2012,2012,23,"DAL","TE",84,16,2,1,NA
"HannJa00",2012,2013,24,"DAL","TE",84,16,8,1,NA
"HannJa00",2012,2014,25,"DAL","TE",84,16,12,0,NA
"HannJa00",2012,2015,26,"DAL","TE",84,14,7,0,NA
"HannJa00",2012,2017,28,"DAL","TE",84,16,8,1,NA
"HannRy00",2002,2002,22,"SEA","TE",83,15,0,0,NA
"HannRy00",2002,2003,23,"SEA","TE",83,5,0,0,NA
"HannRy00",2002,2004,24,"SEA","TE",83,16,0,1,NA
"HannRy00",2002,2005,25,"SEA","TE",83,16,5,1,NA
"HannRy00",2002,2006,26,"DAL","TE",86,2,0,0,NA
"HansCh00",2017,2017,22,"NYJ","WR",16,15,1,1,NA
"HansCh00",2017,2020,25,"HOU","WR",17,5,2,2,NA
"HarbCl00",2010,2010,23,"PHI","TE",82,9,6,1,NA
"HarbCl00",2010,2011,24,"PHI","TE",82,16,3,1,NA
"HarbCl00",2010,2012,25,"PHI","TE",82,14,9,1,NA
"HarbCl00",2010,2013,26,"JAX","TE",86,16,7,2,NA
"HarbCl00",2010,2014,27,"JAX","TE",86,13,8,2,NA
"HarbCl00",2010,2015,28,"JAX","TE",86,15,3,1,NA
"HarbCl00",2010,2016,29,"DET","TE",84,12,2,0,NA
"HarbCl00",2010,2016,29,"NWE","TE",81,3,0,0,NA
"HardJu01",2017,2018,24,"NOR","WR",34,16,0,NA,NA
"HardJu01",2017,2019,25,"NOR","WR",34,16,0,NA,NA
"HardMe00",2019,2019,21,"KAN","WR",17,16,5,7,"AP2, PB"
"HardMe00",2019,2020,22,"KAN","WR",17,16,8,6,NA
"HardMe00",2019,2021,23,"KAN","WR",17,17,8,7,NA
"HardMe00",2019,2022,24,"KAN","WR",17,8,5,3,NA
"HardJa00",2008,2008,23,"BUF","WR",81,14,3,1,NA
"HardJa00",2008,2009,24,"BUF","WR",84,2,0,0,NA
"HardJu00",2015,2015,24,"ATL","WR",16,9,1,2,NA
"HardJu00",2015,2016,25,"ATL","WR",16,16,3,2,NA
"HardJu00",2015,2017,26,"ATL","WR",14,16,1,2,NA
"HardJu00",2015,2018,27,"ATL","WR",14,16,0,1,NA
"HardJu00",2015,2019,28,"ATL","WR",14,16,1,2,NA
"HarkCo00",2012,2012,22,"STL","TE",46,5,0,0,NA
"HarkCo00",2012,2013,23,"STL","RB",46,15,10,1,NA
"HarkCo00",2012,2014,24,"STL","RB",46,16,13,0,NA
"HarkCo00",2012,2015,25,"STL","TE",46,16,5,0,NA
"HarkCo00",2012,2016,26,"LAR","TE",46,12,0,0,NA
"HarmKe00",2019,2019,23,"WAS","WR",13,16,8,3,NA
"HarpCh01",2015,2015,22,"NWE","WR",14,5,0,0,NA
"HarpCh01",2015,2016,23,"SFO","WR",14,9,2,1,NA
"HarpJu01",2009,2009,24,"BAL","WR",14,2,0,0,NA
"HarrAt00",2002,2002,23,"HOU","WR",81,1,1,0,NA
"HarrDe09",2020,2020,22,"IND","WR",12,7,0,1,NA
"HarrDe09",2020,2021,23,"IND","WR",12,2,0,0,NA
"HarrDe03",2014,2014,23,"KAN","TE",84,8,3,0,NA
"HarrDe03",2014,2015,24,"KAN","TE",84,16,9,1,NA
"HarrDe03",2014,2016,25,"KAN","WR",84,16,11,1,NA
"HarrDe03",2014,2017,26,"KAN","TE",84,16,7,2,NA
"HarrDe03",2014,2018,27,"KAN","TE",84,15,3,2,NA
"HarrDe03",2014,2019,28,"CLE","TE",88,15,6,1,NA
"HarrDe03",2014,2020,29,"CHI","TE",86,15,5,0,NA
"HarrDe03",2014,2021,30,"ARI","TE",84,14,4,0,NA
"HarrDw00",2011,2012,25,"DAL","WR",17,16,0,NA,NA
"HarrDw00",2011,2013,26,"DAL","WR",17,13,3,NA,NA
"HarrDw00",2011,2014,27,"DAL","WR",17,16,0,NA,NA
"HarrDw00",2011,2015,28,"NYG","WR",17,15,6,NA,NA
"HarrDw00",2011,2016,29,"NYG","WR",17,16,1,NA,NA
"HarrDw00",2011,2018,31,"OAK","WR",17,15,1,NA,NA
"HarrDw00",2011,2019,32,"OAK","WR",17,3,0,NA,NA
"HarrDw00",2011,2020,33,"CHI","WR",82,3,0,NA,NA
"HarrJa03",2021,2021,24,"LAR","WR",87,9,0,0,NA
"HarrJa03",2021,2022,25,"LAR","WR",87,7,0,0,NA
"HarrMa05",2016,2016,24,"WAS","WR",13,10,0,1,NA
"HarrMa05",2016,2017,25,"WAS","WR",13,6,0,0,NA
"HarrMa05",2016,2018,26,"WAS","WR",13,12,7,2,NA
"HarrNK00",2019,2019,22,"NWE","WR",15,7,5,1,NA
"HarrNK00",2019,2020,23,"NWE","WR",15,14,9,3,NA
"HarrNK00",2019,2021,24,"NWE","WR",1,12,4,2,NA
"HarrNK00",2019,2022,25,"CHI","WR",8,7,0,1,NA
"HartPe01",2020,2020,24,"SEA","WR",19,13,0,0,NA
"HartPe01",2020,2021,25,"SEA","WR",19,17,0,1,NA
"HartPe01",2020,2022,26,"SEA","WR",19,9,0,0,NA
"HartBr00",2009,2009,23,"MIA","WR",82,16,2,5,NA
"HartBr00",2009,2010,24,"MIA","WR",82,12,11,4,NA
"HartBr00",2009,2011,25,"MIA","WR",82,16,10,5,NA
"HartBr00",2009,2012,26,"MIA","WR",82,16,15,8,NA
"HartBr00",2009,2013,27,"MIA","WR",82,16,15,7,NA
"HartBr00",2009,2014,28,"MIA","WR",82,16,16,4,NA
"HartBr00",2009,2015,29,"CLE","WR",83,12,4,3,NA
"HartBe00",2004,2004,24,"IND","TE",80,16,3,0,NA
"HartBe00",2004,2005,25,"IND","TE",80,7,0,0,NA
"HartBe00",2004,2006,26,"TEN","TE",47,6,3,1,NA
"HartBe00",2004,2007,27,"TEN","TE",88,16,9,1,NA
"HartBe00",2004,2008,28,"ATL","TE",89,11,11,0,NA
"HartBe00",2004,2009,29,"NYJ","TE",84,16,7,0,NA
"HartBe00",2004,2010,30,"NYJ","TE",84,16,7,0,NA
"HartBe00",2004,2011,31,"CAR","TE",84,15,2,0,NA
"HartBe00",2004,2012,32,"CAR","TE",84,15,5,0,NA
"HartBe00",2004,2013,33,"CAR","TE",84,13,2,0,NA
"HarrDe07",2019,2019,22,"NOR","WR",11,14,1,1,"AP1, PB"
"HarrDe07",2019,2020,23,"NOR","WR",11,9,2,2,NA
"HarrDe07",2019,2021,24,"NOR","WR",11,13,1,5,NA
"HarrDe07",2019,2022,25,"NOR","WR",11,4,0,0,NA
"HarvPe00",2009,2009,21,"MIN","WR",12,15,8,11,"AP ORoY-1, PB"
"HarvPe00",2009,2010,22,"MIN","WR",12,14,13,9,NA
"HarvPe00",2009,2011,23,"MIN","WR",12,16,14,12,NA
"HarvPe00",2009,2012,24,"MIN","WR",12,9,8,9,NA
"HarvPe00",2009,2013,25,"SEA","WR",11,1,0,0,NA
"HarvPe00",2009,2014,26,"NYJ","WR",16,8,8,3,NA
"HarvPe00",2009,2014,26,"SEA","WR",11,5,4,2,NA
"HarvPe00",2009,2015,27,"BUF","WR",18,5,5,2,NA
"HarvPe00",2009,2016,28,"BUF","WR",11,2,1,0,NA
"HastJo00",2011,2011,24,"SFO","WR",13,1,0,0,NA
"HatcKe00",2018,2018,24,"OAK","WR",14,3,0,0,NA
"HawkAn00",2011,2011,25,"CIN","WR",16,13,0,3,NA
"HawkAn00",2011,2012,26,"CIN","WR",16,14,2,5,NA
"HawkAn00",2011,2013,27,"CIN","WR",16,8,0,2,NA
"HawkAn00",2011,2014,28,"CLE","WR",16,15,15,5,NA
"HawkAn00",2011,2015,29,"CLE","WR",16,8,8,2,NA
"HawkAn00",2011,2016,30,"CLE","WR",16,16,5,2,NA
"HawkLa00",2008,2008,22,"TEN","WR",87,13,1,1,NA
"HawkLa00",2008,2009,23,"TEN","WR",87,10,0,1,NA
"HawkLa00",2008,2010,24,"TEN","WR",87,6,0,1,NA
"HawkLa00",2008,2011,25,"TEN","WR",87,16,2,4,NA
"HawkLa00",2008,2012,26,"TEN","WR",87,7,1,0,NA
"HawkLa00",2008,2013,27,"SDG","WR",10,4,0,0,NA
"HayeWi00",2000,2000,24,"NYJ","WR",86,8,1,1,NA
"HayeWi00",2000,2001,25,"NYJ","WR",86,1,0,0,NA
"HaygHe20",2002,2002,25,"DEN","WR",82,4,0,NA,NA
"HaynJo00",2008,2008,24,"MIA","TE",81,7,0,0,NA
"HaynJo00",2008,2009,25,"MIA","TE",81,16,8,1,NA
"HazeMa01",2015,2015,23,"MIA","WR",83,5,1,0,NA
"HazeMa01",2015,2017,25,"IND","WR",14,4,0,0,NA
"HeapTo00",2001,2001,21,"BAL","TE",86,12,6,2,NA
"HeapTo00",2001,2002,22,"BAL","TE",86,16,16,7,"PB"
"HeapTo00",2001,2003,23,"BAL","TE",86,16,16,8,"AP2, PB"
"HeapTo00",2001,2004,24,"BAL","TE",86,6,5,2,NA
"HeapTo00",2001,2005,25,"BAL","TE",86,16,16,6,NA
"HeapTo00",2001,2006,26,"BAL","TE",86,16,16,7,NA
"HeapTo00",2001,2007,27,"BAL","TE",86,6,6,2,NA
"HeapTo00",2001,2008,28,"BAL","TE",86,16,16,4,NA
"HeapTo00",2001,2009,29,"BAL","TE",86,16,16,6,NA
"HeapTo00",2001,2010,30,"BAL","TE",86,13,13,6,NA
"HeapTo00",2001,2011,31,"ARI","TE",86,10,4,2,NA
"HeapTo00",2001,2012,32,"ARI","TE",86,2,1,1,NA
"HeidSt00",1999,1999,23,"SDG","TE",83,11,0,0,NA
"HeidSt00",1999,2000,24,"SDG","TE",83,15,3,0,NA
"HeidSt00",1999,2001,25,"SDG","TE",83,16,10,0,NA
"HeidSt00",1999,2002,26,"CLE","TE",82,16,6,1,NA
"HeidSt00",1999,2003,27,"CLE","TE",82,9,9,1,NA
"HeidSt00",1999,2004,28,"CLE","TE",82,13,13,2,NA
"HeidSt00",1999,2005,29,"CLE","TE",82,15,13,3,NA
"HeidSt00",1999,2006,30,"CLE","TE",82,16,6,2,NA
"HeidSt00",1999,2007,31,"CLE","TE",82,16,6,1,NA
"HeidSt00",1999,2008,32,"CLE","TE",82,14,11,2,NA
"HeidSt00",1999,2009,33,"CLE","TE",82,7,6,1,NA
"HeinKe00",2002,2002,23,"CAR","TE",80,4,0,0,NA
"HeinKe00",2002,2003,24,"CLE","TE",49,7,3,1,NA
"HeinKe00",2002,2004,25,"CLE","TE",49,7,0,0,NA
"HeinKe00",2002,2007,28,"TAM","TE",87,4,0,0,NA
"HelfCo00",2014,2014,25,"SEA","TE",84,10,2,2,NA
"HelfCo00",2014,2015,26,"SEA","TE",84,14,2,1,NA
"HellWi00",2003,2003,22,"TAM","TE",89,9,1,0,NA
"HellWi00",2003,2004,23,"TAM","TE",89,10,2,1,NA
"HellWi00",2003,2005,24,"MIA","TE",85,7,0,0,NA
"HellWi00",2003,2006,25,"SEA","TE",85,16,0,0,NA
"HellWi00",2003,2007,26,"SEA","TE",85,16,6,1,NA
"HellWi00",2003,2008,27,"SEA","TE",85,12,0,0,NA
"HellWi00",2003,2009,28,"DET","TE",89,16,9,2,NA
"HellWi00",2003,2010,29,"DET","TE",89,16,5,0,NA
"HellWi00",2003,2011,30,"DET","TE",89,16,7,0,NA
"HellWi00",2003,2012,31,"DET","TE",89,16,5,1,NA
"HelmDa01",2020,2020,25,"SFO","TE",88,5,0,0,NA
"HelmDa01",2020,2021,26,"LVR","TE",86,9,1,0,NA
"HemiJu00",2012,2012,24,"KAN","WR",88,1,0,0,NA
"HemiJu00",2012,2013,25,"KAN","WR",88,16,2,1,NA
"HemiJu00",2012,2014,26,"KAN","WR",88,14,1,1,NA
"HemiTe00",2016,2016,23,"LAR","TE",84,8,0,0,NA
"HemiTe00",2016,2018,25,"DEN","TE",85,5,0,0,NA
"HemiTe00",2016,2020,27,"WAS","TE",88,8,0,0,NA
"HemiTe00",2016,2021,28,"WAS","TE",88,2,1,0,NA
"HendPe01",2022,2022,23,"DAL","TE",49,17,2,1,NA
"HendDe00",2004,2004,22,"NOR","WR",19,1,0,0,NA
"HendDe00",2004,2005,23,"NOR","WR",19,15,3,2,NA
"HendDe00",2004,2006,24,"NOR","WR",19,13,7,7,NA
"HendDe00",2004,2007,25,"NOR","WR",19,16,9,4,NA
"HendDe00",2004,2008,26,"NOR","WR",19,16,13,8,NA
"HendDe00",2004,2009,27,"NOR","WR",19,16,11,8,NA
"HendDe00",2004,2010,28,"NOR","WR",19,16,11,4,NA
